Student ID,AssignmentOneAverage,AssignmentOneAttempt,AssignmentTwoAverage,AssignmentTwoAttempt,AssignmentThreeAverage,AssignmentThreeAttempt,Gender,Course,Rating
15897,70,3,70,3,70,7,0,Computer Hardware and Operating Systems(EDX),6
17911,90,3,0,0,50,7,0,Using Python to Interact with the Operating System(Coursera),7
17951,0,0,80,4,30,6,0,Operating Systems and You: Becoming a Power User(Coursera),6
3691,60,8,80,7,50,4,0,CompTIA A+ (220-1002): Cert Prep 5 Troubleshooting Operating Systems (Linkedln Learning),6
2858,0,0,80,2,60,2,1,Real Time Operating System(SWAYAM),5
12224,70,8,0,0,60,6,1,SCCM Current Branch: Deploy and Maintain Operating Systems(Pluralsight),7
12832,0,0,60,9,60,2,1,Other Operating Systems & Technologies for CompTIA A+ (220-902)(Pluralsight),6
1892,80,3,60,2,70,9,1,Operating Systems from scratch - Part 1(Udemy),8
3296,80,3,0,0,40,2,1,Operating System(Youtube -GateSmasher),4
2036,80,3,0,0,60,8,1,Embedded and Real Time Operating Systems(Youtube),6
13489,60,5,80,3,0,0,0,Advanced Operating Systems(Udacity),8
11580,90,8,60,6,50,8,1,Configuration Manager: Maintain Inventory and Operating Systems(Linkedln Learning),6
14603,0,0,80,3,60,6,0,Real Time Operating System(SWAYAM),7
10537,60,8,70,3,70,3,0,Operating Systems from scratch - Part 2(Udemy),3
5248,0,0,0,0,70,5,1,Operating Running Systems(PluraSight),7
16938,80,3,70,1,50,9,1,Introduction to Operating Systems(Swayam),5
1914,60,3,40,5,70,7,1,Operating Systems and You: Becoming a Power User(Coursera),8
18000,70,3,80,3,60,9,1,Hello (Real) World with ROS – Robot Operating System(EDX),7
7253,0,0,80,8,30,7,0,Embedded Hardware and Operating Systems(Coursera),7
15436,0,0,70,6,60,4,1,CompTIA A+ (220-1002): Cert Prep 5 Troubleshooting Operating Systems (Linkedln Learning),6
19418,60,3,70,6,30,7,1,Operating Systems(SWAYAM),7
18111,70,8,60,3,70,5,0,SCCM Current Branch: Deploy and Maintain Operating Systems(Pluralsight),6
15518,70,3,90,3,30,3,1,Embedded Hardware and Operating Systems(Coursera),7
17,40,8,0,0,70,2,0,Operating Systems(SWAYAM),7
4793,70,3,0,0,50,8,0,CompTIA A+ (220-1002): Cert Prep 5 Troubleshooting Operating Systems (Linkedln Learning),5
12993,0,0,60,1,70,1,0,Introduction to Operating Systems(Udacity),7
13187,0,0,70,9,50,2,0,Linux Operating System Fundamentals(Udemy),6
7306,70,8,30,3,70,1,1,Juniper Networks JNCIA-Junos: Junos Operating System Fundamentals(PluralaSight),7
19880,90,3,80,3,60,8,1,SCCM Current Branch: Deploy and Maintain Operating Systems(Pluralsight),7
7668,0,0,30,4,70,2,1,Become a Master of Operating Systems at comfort of your Home (Udemy),8
3018,70,3,80,6,60,6,1,Introduction to Operating Systems(Swayam),6
5587,60,8,70,6,70,4,0,Operating System(Youtube -GateSmasher),8
16951,70,3,80,1,50,8,0,SCCM Current Branch: Deploy and Maintain Operating Systems(Pluralsight),7
15110,40,8,80,3,0,0,1,Introduction to Operating Systems(Udacity),6
7901,80,3,60,4,70,4,0,Windows Operating Systems for CompTIA A+ (220-902)(Pluralsight),6
4743,80,3,60,3,30,3,0,Real Time Operating System(SWAYAM),5
16447,50,8,0,0,80,6,0,Advanced Operating Systems(Udacity),8
20561,90,8,30,9,70,7,0,Operating Systems and You: Becoming a Power User(Coursera),6
13191,60,8,80,5,70,6,0,Operating System(Udemy),6
10049,60,3,60,7,70,7,0,SCCM Current Branch: Deploy and Maintain Operating Systems(Pluralsight),8
405,0,0,0,0,70,3,0,Operating Running Systems(PluraSight),5
21332,80,3,70,2,60,9,1,Operating Systems(SWAYAM),6
8474,80,5,0,0,50,8,1,Embedded and Real Time Operating Systems(Youtube),6
1847,0,0,70,3,60,8,0,Hello (Real) World with ROS – Robot Operating System(EDX),6
14653,70,5,0,1,50,8,0,CompTIA A+ (220-1002): Cert Prep 5 Troubleshooting Operating Systems (Linkedln Learning),8
11252,50,8,0,0,60,6,1,Operating Systems and You: Becoming a Power User(Coursera),6
7831,60,5,90,5,40,6,0,Introduction to Operating Systems(Udacity),6
10048,70,5,70,7,60,9,1,Other Operating Systems & Technologies for CompTIA A+ (220-902)(Pluralsight),7
7986,80,8,10,1,40,5,1,Operating Systems Concept and Design Principles for Beginner(Udemy),7
17129,70,3,70,6,40,6,0,Operating System(Youtube -GateSmasher),4
15868,70,5,80,8,40,7,1,Computer Hardware and Operating Systems(EDX),8
16939,70,3,0,0,60,7,0,Embedded Hardware and Operating Systems(Coursera),6
14820,90,5,90,1,50,9,1,Introduction to Operating Systems(Udacity),8
3212,60,3,30,9,80,3,1,Cybersecurity Roles and Operating System Security(EDX),8
20688,80,3,90,2,40,3,1,Operating Systems Concept and Design Principles for Beginner(Udemy),6
6288,80,3,80,5,50,7,1,Getting Started with Junos Operating System(Coursera),7
3814,0,0,70,1,60,7,1,SCCM Current Branch: Deploy and Maintain Operating Systems(Pluralsight),4
14270,90,5,40,9,70,9,1,Introduction to Operating Systems(Swayam),8
9604,0,0,80,6,40,4,1,Computer Hardware and Operating Systems(EDX),7
20557,0,0,50,7,30,2,0,Operating System(Udemy),6
16990,0,5,90,2,80,6,1,Operating System(Udemy),7
13756,70,8,80,8,60,8,1,Operating Systems from scratch - Part 2(Udemy),7
15364,0,0,0,0,60,1,1,Understanding Computer Systems(FutureLearn),8
18582,0,0,80,4,50,7,1,Cybersecurity Roles and Operating System Security(EDX),7
20215,80,8,60,7,50,4,0,Introduction to Operating Systems(Swayam),7
20281,60,5,80,6,40,3,0,Operating Systems from scratch - Part 2(Udemy),7
16382,0,0,80,4,30,8,1,Operating Azure Stack Hub(PLuralSight),5
18737,40,5,80,5,60,1,0,Embedded Hardware and Operating Systems(Coursera),8
4814,80,3,80,3,60,8,1,Operating Systems and You: Becoming a Power User(Coursera),6
19301,80,3,90,3,60,9,0,Real Time Operating System(SWAYAM),6
19698,80,5,60,7,60,8,1,Operating Systems from scratch - Part 1(Udemy),8
7033,60,3,50,3,80,8,0,SCCM Current Branch: Deploy and Maintain Operating Systems(Pluralsight),8
8245,60,3,0,0,50,2,0,Configuration Manager: Maintain Inventory and Operating Systems(Linkedln Learning),8
14863,30,8,80,6,0,0,0,SCCM Current Branch: Deploy and Maintain Operating Systems(Pluralsight),7
19322,60,3,80,1,70,8,1,CompTIA A+ (220-1002): Cert Prep 5 Troubleshooting Operating Systems (Linkedln Learning),6
12630,60,5,50,2,60,1,1,SCCM Current Branch: Deploy and Maintain Operating Systems(Pluralsight),7
2511,40,3,0,0,80,5,0,Operating Systems(SWAYAM),6
13215,60,3,90,5,60,6,0,Hello (Real) World with ROS – Robot Operating System(EDX),6
11808,0,0,60,5,80,5,1,Computer Hardware and Operating Systems(EDX),4
17093,70,5,60,4,70,6,0,Become a Master of Operating Systems at comfort of your Home (Udemy),5
18508,80,5,60,2,50,2,1,Embedded and Real Time Operating Systems(Youtube),6
2243,0,0,80,4,60,6,0,Operating Systems from scratch - Part 2(Udemy),8
17063,70,8,70,7,50,5,0,Operating Systems Concept and Design Principles for Beginner(Udemy),7
11147,0,0,70,4,40,6,0,Operating Systems Concept and Design Principles for Beginner(Udemy),7
1295,90,5,80,1,50,6,0,Operating System(Youtube -GateSmasher),7
12007,0,0,60,2,50,8,0,Introduction to Operating Systems(Udacity),7
18585,70,5,70,8,30,2,0,Operating System(Udemy),7
3243,0,0,30,4,70,8,0,Getting Started with Junos Operating System(Coursera),6
4554,80,8,0,0,40,8,1,Introduction to Operating Systems(Udacity),7
12801,60,3,60,3,80,7,0,Become a Master of Operating Systems at comfort of your Home (Udemy),7
14835,0,0,80,2,50,2,0,Real Time Operating System(SWAYAM),7
8466,0,0,0,0,60,9,1,Juniper Networks JNCIA-Junos: Junos Operating System Fundamentals(PluralaSight),7
17643,70,8,10,1,80,7,0,Operating Systems Concept and Design Principles for Beginner(Udemy),6
155,50,8,90,4,50,5,0,Operating Systems from scratch - Part 2(Udemy),6
20248,0,0,90,1,40,4,1,Embedded and Real Time Operating Systems(Youtube),6
9289,60,5,80,5,50,6,0,Configuration Manager: Maintain Inventory and Operating Systems(Linkedln Learning),6
16474,50,5,80,3,40,9,1,Introduction to Operating Systems(Swayam),7
4116,70,8,60,5,70,8,1,Juniper Networks JNCIA-Junos: Junos Operating System Fundamentals(PluralaSight),7
9314,70,8,80,7,50,7,1,Computer Hardware and Operating Systems(EDX),7
11275,70,3,70,1,70,5,0,Understanding Computer Systems(FutureLearn),5
4924,60,8,80,6,50,4,1,Understanding Computer Systems(FutureLearn),7
3417,0,0,60,2,70,9,0,Getting Started with Junos Operating System(Coursera),8
18533,0,0,50,9,60,2,0,Introduction to Operating Systems(Swayam),6
16747,80,3,0,0,40,3,0,Other Operating Systems & Technologies for CompTIA A+ (220-902)(Pluralsight),7
5825,80,5,0,0,30,9,0,Operating System(Udemy),6
21070,60,8,70,3,70,7,1,Real Time Operating System(SWAYAM),7
7231,70,3,80,1,70,8,0,Operating Systems from scratch - Part 2(Udemy),7
18698,70,5,80,2,60,2,1,Cybersecurity Roles and Operating System Security(EDX),4
9064,80,5,80,8,40,7,1,Real Time Operating System(SWAYAM),7
146,0,0,70,2,50,3,1,Introduction to Operating Systems(Udacity),6
18588,90,3,70,6,50,7,1,Operating Running Systems(PluraSight),7
10592,70,3,70,7,60,4,1,Operating Systems from scratch - Part 1(Udemy),7
8692,60,8,80,2,60,1,1,Linux Operating System Fundamentals(Udemy),7
8484,70,8,0,0,50,1,1,Real Time Operating System(SWAYAM),7
20478,70,3,80,2,50,1,1,Advanced Operating Systems(Udacity),7
517,80,5,0,0,40,9,0,Getting Started with Junos Operating System(Coursera),7
20394,0,0,70,8,50,8,1,Operating Systems from scratch - Part 1(Udemy),6
18890,60,3,70,5,60,2,1,Operating Systems Concept and Design Principles for Beginner(Udemy),6
1965,70,8,0,0,70,6,0,Cybersecurity Roles and Operating System Security(EDX),7
8541,80,5,70,8,60,9,0,SCCM Current Branch: Deploy and Maintain Operating Systems(Pluralsight),7
19446,0,0,70,9,60,5,1,Real Time Operating System(SWAYAM),5
11698,0,0,80,5,50,8,1,Operating Systems Concept and Design Principles for Beginner(Udemy),8
714,70,8,70,5,70,8,1,Using Python to Interact with the Operating System(Coursera),7
16972,50,5,90,2,60,7,1,Operating Systems from scratch - Part 1(Udemy),6
13899,80,5,80,7,40,4,0,CompTIA A+ (220-1002): Cert Prep 5 Troubleshooting Operating Systems (Linkedln Learning),6
3867,80,5,60,1,40,6,0,Operating Systems from scratch - Part 2(Udemy),7
3525,70,3,80,6,50,7,0,Real Time Operating System(SWAYAM),6
16900,0,0,70,7,60,4,1,Cybersecurity Roles and Operating System Security(EDX),4
104,70,8,70,6,60,7,1,Operating Systems(SWAYAM),8
2357,0,0,70,7,70,8,0,CompTIA A+ (220-1002): Cert Prep 5 Troubleshooting Operating Systems (Linkedln Learning),6
225,0,0,70,9,60,6,0,Cybersecurity Roles and Operating System Security(EDX),7
13158,70,3,20,2,0,0,1,Linux Operating System Fundamentals(Udemy),6
16654,0,0,0,0,70,1,1,CompTIA A+ (220-1002): Cert Prep 5 Troubleshooting Operating Systems (Linkedln Learning),7
17274,60,3,70,2,60,7,1,Operating System(Youtube -GateSmasher),6
20515,0,0,70,9,60,5,0,Become a Master of Operating Systems at comfort of your Home (Udemy),6
6829,70,8,60,4,50,2,0,Other Operating Systems & Technologies for CompTIA A+ (220-902)(Pluralsight),7
6608,80,8,90,3,30,5,1,Operating System(Udemy),7
18985,70,5,0,0,50,9,0,Operating System(Youtube -GateSmasher),7
4439,0,0,60,9,80,2,0,Introduction to Operating Systems(Swayam),7
10649,0,5,70,6,50,7,0,Embedded and Real Time Operating Systems(Youtube),7
11951,80,3,20,5,60,9,0,Embedded Hardware and Operating Systems(Coursera),7
13023,60,8,70,8,50,4,0,Introduction to Operating Systems(Swayam),5
13921,80,3,70,6,40,6,0,Introduction to Operating Systems(Udacity),6
12911,60,8,70,5,40,2,0,Embedded and Real Time Operating Systems(Youtube),6
10354,70,8,70,8,60,8,1,Introduction to Operating Systems(Udacity),6
13142,70,8,0,2,70,2,1,Computer Hardware and Operating Systems(EDX),7
10977,80,8,60,8,50,2,0,SCCM Current Branch: Deploy and Maintain Operating Systems(Pluralsight),7
10683,0,0,70,5,50,2,0,Operating Systems Concept and Design Principles for Beginner(Udemy),5
6571,0,5,80,7,50,4,0,Operating Systems(SWAYAM),6
4441,80,5,60,6,40,6,0,Advanced Operating Systems(Udacity),6
16064,50,5,80,5,50,5,1,Juniper Networks JNCIA-Junos: Junos Operating System Fundamentals(PluralaSight),6
17826,0,0,70,2,0,0,1,Hello (Real) World with ROS – Robot Operating System(EDX),6
3180,80,3,80,2,60,7,1,Operating System(Youtube -GateSmasher),5
3171,0,0,70,2,60,2,0,Operating Systems from scratch - Part 2(Udemy),7
10944,50,8,80,4,40,2,1,Operating Systems Concept and Design Principles for Beginner(Udemy),5
1605,80,8,70,1,50,7,0,Operating Systems from scratch - Part 2(Udemy),6
32,80,3,80,3,50,3,1,Embedded Hardware and Operating Systems(Coursera),6
8648,80,3,70,7,60,4,1,Embedded and Real Time Operating Systems(Youtube),7
13003,70,5,60,3,0,0,0,Operating Systems Concept and Design Principles for Beginner(Udemy),7
8343,60,3,0,0,50,5,0,Hello (Real) World with ROS – Robot Operating System(EDX),8
2070,60,3,80,5,50,1,1,Operating Systems Concept and Design Principles for Beginner(Udemy),4
19726,60,5,70,3,50,2,1,Embedded and Real Time Operating Systems(Youtube),7
14257,50,8,70,3,80,3,0,Using Python to Interact with the Operating System(Coursera),5
961,70,8,70,3,40,2,0,Advanced Operating Systems(Udacity),6
767,90,8,80,7,40,7,0,Windows Operating Systems for CompTIA A+ (220-902)(Pluralsight),6
17271,0,0,70,8,60,1,0,Real Time Operating System(SWAYAM),8
7768,30,3,70,4,40,5,1,Operating System(Udemy),6
10086,60,3,60,1,60,7,1,Understanding Computer Systems(FutureLearn),7
12397,60,8,80,7,60,8,0,Other Operating Systems & Technologies for CompTIA A+ (220-902)(Pluralsight),7
3117,90,5,0,0,60,9,0,Other Operating Systems & Technologies for CompTIA A+ (220-902)(Pluralsight),7
13877,80,5,60,5,70,1,0,SCCM Current Branch: Deploy and Maintain Operating Systems(Pluralsight),6
16615,70,3,60,8,40,9,0,Juniper Networks JNCIA-Junos: Junos Operating System Fundamentals(PluralaSight),6
13000,0,0,70,2,40,1,1,CompTIA A+ (220-1002): Cert Prep 5 Troubleshooting Operating Systems (Linkedln Learning),7
4683,80,3,70,9,60,2,0,Other Operating Systems & Technologies for CompTIA A+ (220-902)(Pluralsight),7
10353,80,8,70,1,50,7,0,Operating Systems and You: Becoming a Power User(Coursera),7
16982,70,3,60,1,60,4,1,Operating Systems(SWAYAM),7
16555,80,5,0,0,50,9,0,Operating System(Udemy),8
3014,0,0,90,9,40,6,1,Juniper Networks JNCIA-Junos: Junos Operating System Fundamentals(PluralaSight),6
10153,60,5,80,2,0,0,0,Embedded Hardware and Operating Systems(Coursera),5
11265,0,0,80,3,60,8,0,Windows Operating Systems for CompTIA A+ (220-902)(Pluralsight),7
20953,60,5,70,5,60,6,0,SCCM Current Branch: Deploy and Maintain Operating Systems(Pluralsight),6
19854,80,3,80,1,40,9,1,Using Python to Interact with the Operating System(Coursera),6
123,70,3,30,6,80,7,0,Operating Systems from scratch - Part 1(Udemy),7
17867,60,5,80,6,40,3,0,Embedded Hardware and Operating Systems(Coursera),6
3907,80,3,90,2,60,9,0,Linux Operating System Fundamentals(Udemy),7
13720,0,0,0,0,50,9,1,Embedded Hardware and Operating Systems(Coursera),8
9685,80,5,70,4,30,7,0,Operating Running Systems(PluraSight),8
9104,90,3,90,3,50,7,1,Juniper Networks JNCIA-Junos: Junos Operating System Fundamentals(PluralaSight),5
10310,90,8,80,6,40,7,1,SCCM Current Branch: Deploy and Maintain Operating Systems(Pluralsight),6
14373,90,5,0,8,60,9,0,Using Python to Interact with the Operating System(Coursera),7
20518,70,5,60,8,60,3,1,SCCM Current Branch: Deploy and Maintain Operating Systems(Pluralsight),7
16885,60,8,60,5,80,6,0,Operating Systems from scratch - Part 1(Udemy),7
14978,50,5,0,0,80,9,1,Other Operating Systems & Technologies for CompTIA A+ (220-902)(Pluralsight),7
13344,70,8,0,0,70,1,1,Advanced Operating Systems(Udacity),7
15465,0,0,70,4,0,0,0,CompTIA A+ (220-1002): Cert Prep 5 Troubleshooting Operating Systems (Linkedln Learning),7
3406,70,8,90,4,50,5,1,Windows Operating Systems for CompTIA A+ (220-902)(Pluralsight),7
19472,70,3,80,3,50,3,1,Windows Operating Systems for CompTIA A+ (220-902)(Pluralsight),7
18779,70,8,60,9,60,2,0,Real Time Operating System(SWAYAM),6
19544,80,8,70,6,30,7,1,Juniper Networks JNCIA-Junos: Junos Operating System Fundamentals(PluralaSight),6
4590,70,8,0,0,40,7,1,CompTIA A+ (220-1002): Cert Prep 5 Troubleshooting Operating Systems (Linkedln Learning),8
17242,70,8,60,2,60,9,1,Real Time Operating System(SWAYAM),6
6924,70,3,60,6,70,7,1,Cybersecurity Roles and Operating System Security(EDX),6
10678,0,0,0,0,50,6,1,Embedded and Real Time Operating Systems(Youtube),6
17148,80,8,50,3,40,8,1,Configuration Manager: Maintain Inventory and Operating Systems(Linkedln Learning),6
1954,60,8,0,0,60,2,1,Operating Systems Concept and Design Principles for Beginner(Udemy),7
4281,70,8,30,8,60,9,0,Using Python to Interact with the Operating System(Coursera),6
1658,60,8,60,1,50,4,1,Computer Hardware and Operating Systems(EDX),8
17758,0,0,60,8,50,4,1,Operating Systems from scratch - Part 2(Udemy),5
18833,60,8,80,6,40,1,0,Become a Master of Operating Systems at comfort of your Home (Udemy),5
14684,60,8,80,6,60,7,1,Operating Systems from scratch - Part 2(Udemy),7
12196,60,8,0,0,0,0,1,Real Time Operating System(SWAYAM),6
15083,80,8,0,0,30,2,0,Embedded Hardware and Operating Systems(Coursera),8
18400,80,8,80,8,40,9,1,Other Operating Systems & Technologies for CompTIA A+ (220-902)(Pluralsight),4
9317,80,5,50,4,50,6,0,CompTIA A+ (220-1002): Cert Prep 5 Troubleshooting Operating Systems (Linkedln Learning),5
19538,0,0,80,9,40,6,1,Linux Operating System Fundamentals(Udemy),6
17342,90,3,60,2,50,5,1,Operating Systems and You: Becoming a Power User(Coursera),5
11582,70,3,70,2,40,6,1,Operating Systems Concept and Design Principles for Beginner(Udemy),7
10831,80,5,80,9,40,8,0,Other Operating Systems & Technologies for CompTIA A+ (220-902)(Pluralsight),7
5937,80,3,70,5,0,5,0,Linux Operating System Fundamentals(Udemy),7
16502,90,3,70,6,60,7,1,Introduction to Operating Systems(Udacity),7
15553,70,5,70,3,70,6,0,Configuration Manager: Maintain Inventory and Operating Systems(Linkedln Learning),6
4298,70,5,60,8,60,4,1,Embedded and Real Time Operating Systems(Youtube),7
18296,50,3,80,1,80,5,1,Operating Azure Stack Hub(PLuralSight),7
1041,80,8,70,5,50,6,0,Operating Azure Stack Hub(PLuralSight),7
15283,70,3,0,0,70,2,0,Operating Systems and You: Becoming a Power User(Coursera),6
9325,50,3,80,8,60,9,0,Real Time Operating System(SWAYAM),7
7525,0,0,70,2,50,2,0,Other Operating Systems & Technologies for CompTIA A+ (220-902)(Pluralsight),6
9465,50,3,70,5,50,2,0,Operating Systems Concept and Design Principles for Beginner(Udemy),7
8302,80,5,80,2,0,2,1,CompTIA A+ (220-1002): Cert Prep 5 Troubleshooting Operating Systems (Linkedln Learning),5
5677,60,8,70,3,50,3,0,Cybersecurity Roles and Operating System Security(EDX),6
8502,80,5,70,1,60,9,1,Computer Hardware and Operating Systems(EDX),7
16438,60,8,50,5,80,1,1,Getting Started with Junos Operating System(Coursera),8
2594,0,0,60,8,50,9,1,Windows Operating Systems for CompTIA A+ (220-902)(Pluralsight),5
15459,80,8,0,8,80,9,0,Introduction to Operating Systems(Swayam),7
10890,70,5,60,6,80,5,1,SCCM Current Branch: Deploy and Maintain Operating Systems(Pluralsight),7
757,60,8,50,1,0,0,0,Embedded Hardware and Operating Systems(Coursera),6
17577,70,3,0,0,60,5,0,Embedded Hardware and Operating Systems(Coursera),7
6692,70,8,0,5,0,0,1,Cybersecurity Roles and Operating System Security(EDX),8
20917,60,3,70,2,60,9,0,CompTIA A+ (220-1002): Cert Prep 5 Troubleshooting Operating Systems (Linkedln Learning),6
19532,70,3,0,0,70,8,1,SCCM Current Branch: Deploy and Maintain Operating Systems(Pluralsight),6
4049,70,3,70,2,50,4,0,Using Python to Interact with the Operating System(Coursera),7
1186,0,0,80,6,60,7,1,Operating Azure Stack Hub(PLuralSight),7
11135,80,5,40,6,30,7,0,Operating Running Systems(PluraSight),6
10723,60,5,0,0,60,9,0,Cybersecurity Roles and Operating System Security(EDX),7
2379,90,3,60,7,70,4,0,Introduction to Operating Systems(Udacity),7
2580,70,8,0,0,70,8,1,Operating Running Systems(PluraSight),7
1435,0,0,50,4,50,7,0,Other Operating Systems & Technologies for CompTIA A+ (220-902)(Pluralsight),7
10384,80,3,80,1,40,5,1,Introduction to Operating Systems(Swayam),6
15358,70,3,80,5,60,9,1,Operating Systems(SWAYAM),7
1583,70,3,70,4,60,4,0,Operating Systems(SWAYAM),8
4377,0,0,70,9,0,0,0,Juniper Networks JNCIA-Junos: Junos Operating System Fundamentals(PluralaSight),7
17034,0,0,70,5,50,2,1,Operating Systems Concept and Design Principles for Beginner(Udemy),6
18598,0,0,0,0,50,1,1,Configuration Manager: Maintain Inventory and Operating Systems(Linkedln Learning),7
4611,0,0,70,4,70,6,0,Operating Systems and You: Becoming a Power User(Coursera),7
4602,60,8,80,5,70,8,1,Hello (Real) World with ROS – Robot Operating System(EDX),6
17155,0,0,70,7,70,2,0,Real Time Operating System(SWAYAM),4
11579,0,0,80,5,50,6,0,CompTIA A+ (220-1002): Cert Prep 5 Troubleshooting Operating Systems (Linkedln Learning),7
17251,60,8,90,6,60,4,0,Operating System(Udemy),4
5679,60,8,70,6,30,6,0,Getting Started with Junos Operating System(Coursera),6
2927,60,5,0,0,60,4,0,Juniper Networks JNCIA-Junos: Junos Operating System Fundamentals(PluralaSight),7
7587,50,8,80,5,70,1,0,Using Python to Interact with the Operating System(Coursera),7
13340,0,0,80,1,60,3,1,Operating Systems and You: Becoming a Power User(Coursera),6
4672,0,0,0,0,60,1,1,Embedded Hardware and Operating Systems(Coursera),5
7032,60,8,60,5,60,8,1,Other Operating Systems & Technologies for CompTIA A+ (220-902)(Pluralsight),6
6302,30,8,0,0,60,5,1,Configuration Manager: Maintain Inventory and Operating Systems(Linkedln Learning),7
14284,70,3,70,6,50,5,1,Real Time Operating System(SWAYAM),7
14432,70,3,0,0,40,1,1,Operating System(Youtube -GateSmasher),6
19296,0,0,80,2,50,4,1,Operating Systems Concept and Design Principles for Beginner(Udemy),6
7858,80,8,70,9,60,8,1,Operating Running Systems(PluraSight),8
15788,80,8,70,6,40,6,1,Become a Master of Operating Systems at comfort of your Home (Udemy),6
15327,0,0,60,8,50,1,0,SCCM Current Branch: Deploy and Maintain Operating Systems(Pluralsight),8
11143,50,5,90,4,50,7,0,Operating Systems from scratch - Part 1(Udemy),6
11985,40,3,70,2,50,9,0,CompTIA A+ (220-1002): Cert Prep 5 Troubleshooting Operating Systems (Linkedln Learning),7
633,70,8,90,1,50,7,0,Getting Started with Junos Operating System(Coursera),7
7913,0,0,0,0,60,3,0,Operating System(Udemy),6
14209,0,0,60,3,0,0,0,Operating Running Systems(PluraSight),7
10691,80,8,60,6,30,8,0,Operating System(Youtube -GateSmasher),7
6536,0,0,80,1,60,3,1,Operating Systems Concept and Design Principles for Beginner(Udemy),5
3232,90,5,80,8,40,7,1,Windows Operating Systems for CompTIA A+ (220-902)(Pluralsight),6
5625,90,5,90,8,30,9,0,Operating Running Systems(PluraSight),6
8769,70,8,0,0,60,6,0,Operating Systems Concept and Design Principles for Beginner(Udemy),4
3257,0,0,80,6,40,6,0,Configuration Manager: Maintain Inventory and Operating Systems(Linkedln Learning),7
19233,70,5,70,8,60,9,0,Embedded and Real Time Operating Systems(Youtube),6
19986,60,8,90,4,40,4,1,Computer Hardware and Operating Systems(EDX),6
19948,50,5,70,6,60,3,1,Operating System(Udemy),7
3248,50,3,70,2,60,5,1,Operating Systems and You: Becoming a Power User(Coursera),6
6989,70,8,20,8,0,0,0,Operating Systems and You: Becoming a Power User(Coursera),7
12023,0,0,90,7,30,4,0,Operating Systems(SWAYAM),5
16980,0,3,70,5,60,7,1,SCCM Current Branch: Deploy and Maintain Operating Systems(Pluralsight),6
4460,0,0,70,7,70,7,1,Understanding Computer Systems(FutureLearn),6
20499,0,0,80,3,40,8,0,Operating System(Udemy),6
14882,70,8,70,1,60,6,1,Computer Hardware and Operating Systems(EDX),6
1381,60,8,0,0,70,6,0,Using Python to Interact with the Operating System(Coursera),6
7632,0,0,50,2,50,4,1,Computer Hardware and Operating Systems(EDX),8
824,60,3,0,0,40,1,1,Become a Master of Operating Systems at comfort of your Home (Udemy),7
14754,0,0,40,2,50,1,1,Cybersecurity Roles and Operating System Security(EDX),7
11203,60,8,80,4,60,2,0,Configuration Manager: Maintain Inventory and Operating Systems(Linkedln Learning),5
10750,90,3,0,0,40,7,1,Hello (Real) World with ROS – Robot Operating System(EDX),7
6826,60,5,60,6,80,3,1,Operating Systems Concept and Design Principles for Beginner(Udemy),3
18865,60,8,0,0,80,6,0,SCCM Current Branch: Deploy and Maintain Operating Systems(Pluralsight),7
19475,0,0,70,8,70,2,0,Real Time Operating System(SWAYAM),8
4155,10,5,90,6,70,8,0,CompTIA A+ (220-1002): Cert Prep 5 Troubleshooting Operating Systems (Linkedln Learning),7
10255,0,0,0,0,70,2,0,Using Python to Interact with the Operating System(Coursera),5
1913,0,0,90,4,50,6,0,Operating Running Systems(PluraSight),4
1520,50,8,70,5,40,3,1,Become a Master of Operating Systems at comfort of your Home (Udemy),6
20303,90,8,70,6,50,9,0,Embedded Hardware and Operating Systems(Coursera),7
3374,90,3,90,1,50,4,1,Operating Systems from scratch - Part 2(Udemy),7
12678,50,8,70,2,40,3,1,Computer Hardware and Operating Systems(EDX),6
17939,60,5,80,6,60,7,0,Operating Systems(SWAYAM),7
9091,0,0,80,2,60,8,0,Other Operating Systems & Technologies for CompTIA A+ (220-902)(Pluralsight),6
17066,0,0,0,0,60,9,1,Other Operating Systems & Technologies for CompTIA A+ (220-902)(Pluralsight),7
7360,60,8,0,0,50,6,1,Understanding Computer Systems(FutureLearn),7
14775,70,8,60,5,80,3,0,Other Operating Systems & Technologies for CompTIA A+ (220-902)(Pluralsight),7
7736,80,5,50,7,80,1,1,Cybersecurity Roles and Operating System Security(EDX),4
17110,0,0,80,9,40,3,1,Operating Systems and You: Becoming a Power User(Coursera),7
10738,70,8,0,0,0,0,1,CompTIA A+ (220-1002): Cert Prep 5 Troubleshooting Operating Systems (Linkedln Learning),7
12305,60,8,80,4,60,5,0,Configuration Manager: Maintain Inventory and Operating Systems(Linkedln Learning),7
7580,70,8,60,3,40,5,1,Operating Systems Concept and Design Principles for Beginner(Udemy),8
14495,0,0,60,5,60,6,0,Getting Started with Junos Operating System(Coursera),7
3948,50,8,70,4,80,4,1,Advanced Operating Systems(Udacity),7
19647,0,0,70,7,30,3,0,Other Operating Systems & Technologies for CompTIA A+ (220-902)(Pluralsight),6
21042,0,0,70,5,60,5,1,Operating Systems(SWAYAM),5
404,80,3,80,2,60,6,1,Juniper Networks JNCIA-Junos: Junos Operating System Fundamentals(PluralaSight),6
16061,0,0,80,3,60,6,0,Getting Started with Junos Operating System(Coursera),7
15268,80,3,70,1,60,3,1,Other Operating Systems & Technologies for CompTIA A+ (220-902)(Pluralsight),4
